"","GN","UnterGN","Quartal","Datum","Land","Wert","Verzeichnis","Signatur","Haupttyp","Untertyp","Zusatz","Herkunftsdatei"
"10533","12476",1,"12/02",2012-05-21,"China",128016,"GKV","5D002c1","5","D","002c1","Tracker"
"10534","12477",1,"12/02",2012-05-22,"Vietnam",5000000,"ML (GKV)","13","13","","","Tracker"
"10535","12478",1,"12/02",2012-05-22,"Russland",195000,"GKV","2B201b1","2","B","201b1","Tracker"
"10536","12479",1,"12/02",2012-05-22,"Ägypten",1172,"GKV","2B350g2","2","B","350g2","Tracker"
"10537","12480",1,"12/03",2012-07-18,"China",1,"ChKV","3B16","3B","16","","Tracker"
"10538","12481",1,"12/02",2012-05-22,"China",151596,"GKV","7A103a","7","A","103a","Tracker"
"10539","12482",1,"12/02",2012-05-22,"Israel",46725,"GKV","7A002a+b","7","A","002a+b","Tracker"
"10540","12483",1,"12/02",2012-05-22,"China",337319,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10541","12484",1,"12/02",2012-05-22,"Thailand",89081,"ML (GKV)","10g","10","g","","Tracker"
"10542","12485",1,"12/02",2012-05-22,"Mexiko",6200,"GKV","6A002a3f","6","A","002a3f","Tracker"
"10543","12485",2,"12/02",2012-05-22,"Mexiko",7600,"GKV","6A002c1","6","A","002c1","Tracker"
"10544","12485",3,"12/02",2012-05-22,"Mexiko",50000,"ML (GKV)","5","5","","","Tracker"
"10545","12486",1,"12/02",2012-05-22,"Tschechien",50100,"GKV","2B231","2","B","231","Tracker"
"10546","12487",1,"12/02",2012-05-23,"Vereinigte Arabische Emirate",7811,"GKV","6A002c1","6","A","002c1","Tracker"
"10547","12488",1,"12/02",2012-05-23,"Russland",520142,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10548","12489",1,"12/02",2012-05-23,"Italien",11550,"ML (GKV)","9a","9","a","","Tracker"
"10549","12490",1,"12/02",2012-05-23,"Russland",38066,"GKV","3A002g2","3","A","002g2","Tracker"
"10550","12491",1,"12/02",2012-05-23,"Deutschland",33250,"GKV","1C233","1","C","233","Tracker"
"10551","12492",1,"12/02",2012-05-23,"Vietnam",710700,"GKV","2B001a","2","B","001a","Tracker"
"10552","12493",1,"12/02",2012-05-23,"China",2000,"GKV","4E001a","4","E","001a","Tracker"
"10553","12494",1,"12/02",2012-05-23,"Thailand",2000,"GKV","4E001a","4","E","001a","Tracker"
"10554","12495",1,"12/02",2012-05-23,"China",1200,"GKV","7A101a","7","A","101a","Tracker"
"10555","12496",1,"12/02",2012-05-23,"Tunesien",35000,"GKV","5D002c1","5","D","002c1","Tracker"
"10556","12497",1,"12/02",2012-05-23,"Libanon",148980,"GKV","5D002c1","5","D","002c1","Tracker"
"10557","12498",1,"12/02",2012-05-24,"Frankreich",110000,"GKV","0B001b14","0","B","001b14","Tracker"
"10558","12499",1,"12/02",2012-06-19,"USA",11000,"GKV","0B001b14","0","B","001b14","Tracker"
"10559","12500",1,"12/02",2012-05-24,"Hong Kong",125000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10560","12501",1,"12/02",2012-05-24,"China",1085964,"GKV","2B201a1","2","B","201a1","Tracker"
"10561","12502",1,"12/02",2012-05-24,"China",542982,"GKV","2B201a1","2","B","201a1","Tracker"
"10562","12503",1,"12/02",2012-05-24,"Singapur",335687,"GKV","2B201a1","2","B","201a1","Tracker"
"10563","12504",1,"12/02",2012-05-25,"Rumänien",202817,"GKV","2B201b1","2","B","201b1","Tracker"
"10564","12505",1,"12/02",2012-05-25,"China",682000,"GKV","2B201b1","2","B","201b1","Tracker"
"10565","12506",1,"12/02",2012-05-25,"China",81000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10566","12507",1,"12/02",2012-05-25,"Deutschland",43,"GKV","1C351d11","1","C","351d11","Tracker"
"10567","12508",1,"12/02",2012-05-25,"USA",50,"GKV","1C351d11","1","C","351d11","Tracker"
"10568","12509",1,"12/02",2012-05-25,"Frankreich",43,"GKV","1C351d11","1","C","351d11","Tracker"
"10569","12510",1,"12/02",2012-05-29,"Slowakei",625828,"GKV","2B201b1","2","B","201b1","Tracker"
"10570","12511",1,"12/02",2012-05-29,"China",1998000,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"10571","12512",1,"12/02",2012-05-29,"China",615617,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10572","12513",1,"12/02",2012-05-29,"Brasilien",27000,"5.1","5.1","1","","","Tracker"
"10573","12514",1,"12/02",2012-05-29,"Russland",129408,"GKV","2B001a","2","B","001a","Tracker"
"10574","12515",1,"12/02",2012-05-29,"Taiwan",6838,"GKV","2D002","2","D","002","Tracker"
"10575","12516",1,"12/02",2012-05-29,"Schweden",8450,"ML (GKV)","4c","4","c","","Tracker"
"10576","12517",1,"12/02",2012-05-29,"China",178500,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"10577","12518",1,"12/02",2012-05-30,"Malaysia",2500,"GKV","5A001f","5","A","001f","Tracker"
"10578","12519",1,"12/02",2012-05-30,"Bangladesh",2500,"GKV","5A001f","5","A","001f","Tracker"
"10579","12520",1,"12/03",2012-09-13,"Brasilien",95000,"GKV","0B001b14","0","B","001b14","Tracker"
"10580","12521",1,"12/02",2012-05-30,"Russland",455422,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"10581","12522",1,"12/02",2012-05-30,"China",169371,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10582","12523",1,"12/02",2012-05-30,"Grossbritannien",21000,"GKV","0B001b14","0","B","001b14","Tracker"
"10583","12524",1,"12/02",2012-05-30,"USA",45,"5.2","5.2","2","","","Tracker"
"10584","12525",1,"12/02",2012-05-30,"China",305760,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10585","12526",1,"12/02",2012-05-30,"China",52000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10586","12527",1,"12/02",2012-05-30,"Tschechien",3000,"GKV","5A001i","5","A","001i","Tracker"
"10587","12528",1,"12/02",2012-05-31,"Hong Kong",152000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10588","12529",1,"12/02",2012-05-31,"China",165870,"GKV","6A002c1","6","A","002c1","Tracker"
"10589","12530",1,"12/02",2012-05-31,"Hong Kong",409000,"GKV","3A001a5a3","3","A","001a5a3","Tracker"
"10590","12531",1,"12/02",2012-05-31,"Singapur",3427828,"GKV","6A002c1","6","A","002c1","Tracker"
"10591","12532",1,"12/02",2012-05-31,"China",2131000,"GKV","2B001a1|2B001b2","2","B","001a1","Tracker"
"10592","12533",1,"12/02",2012-05-31,"China",2137560,"GKV","2B001a1|2B001b2","2","B","001a1","Tracker"
"10593","12534",1,"12/02",2012-05-31,"China",2367296,"GKV","2B201b2|2B001b2","2","B","201b2","Tracker"
"10594","12535",1,"12/02",2012-05-31,"Ägypten",154500,"GKV","5A002a1a","5","A","002a1a","Tracker"
"10595","12536",1,"12/02",2012-06-01,"China",246650,"GKV","2B201a1","2","B","201a1","Tracker"
"10596","12537",1,"12/02",2012-06-01,"Singapur",4200,"GKV","1C231","1","C","231","Tracker"
"10597","12538",1,"12/02",2012-06-05,"Dominikanische Republik",1129,"5.1","5.1","1","","","Tracker"
"10598","12539",1,"12/02",2012-06-01,"China",367000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10599","12540",1,"12/02",2012-06-01,"Thailand",169419,"GKV","2B201a1","2","B","201a1","Tracker"
"10600","12541",1,"12/02",2012-06-04,"Hong Kong",127000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10601","12542",1,"12/02",2012-06-04,"Taiwan",4266,"GKV","2D002","2","D","002","Tracker"
"10602","12543",1,"12/02",2012-06-04,"Thailand",151596,"GKV","7A103a","7","A","103a","Tracker"
"10603","12544",1,"12/02",2012-06-04,"Deutschland",8232,"ML (GKV)","6","6","","","Tracker"
"10604","12545",1,"12/02",2012-06-04,"China",734000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10605","12546",1,"12/02",2012-06-04,"Nigeria",890000,"GKV","5A001i","5","A","001i","Tracker"
"10606","12547",1,"12/02",2012-06-04,"Mazedonien",15600,"GKV","2B001a","2","B","001a","Tracker"
"10607","12548",1,"12/02",2012-06-04,"Malaysia",25000,"GKV","5A001i","5","A","001i","Tracker"
"10608","12549",1,"12/02",2012-06-04,"China",326000,"GKV","2B201b1","2","B","201b1","Tracker"
"10609","12550",1,"12/02",2012-06-05,"Iran",2340,"unbekannt","unbekannt","","","","Tracker"
"10610","12551",1,"12/02",2012-06-05,"China",448000,"GKV","2B201b1","2","B","201b1","Tracker"
"10611","12552",1,"12/02",2012-06-05,"Schweden",2101,"ML (GKV)","4c","4","c","","Tracker"
"10612","12553",1,"12/02",2012-06-05,"Libanon",141000,"GKV","5A001i","5","A","001i","Tracker"
"10613","12554",1,"12/02",2012-06-05,"Indien",10945,"5.1","5.1","1","","","Tracker"
"10614","12555",1,"12/02",2012-06-05,"Brasilien",167000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10615","12556",1,"12/02",2012-06-05,"Oman",254,"5.1","5.1","1","","","Tracker"
"10616","12556",2,"12/02",2012-06-05,"Oman",398,"5.1","5.1","1","","","Tracker"
"10617","12556",3,"12/02",2012-06-05,"Oman",450,"5.1","5.1","1","","","Tracker"
"10618","12557",1,"12/02",2012-06-05,"Deutschland",10000,"ML (GKV)","14","14","","","Tracker"
"10619","12558",1,"12/02",2012-06-06,"China",285000,"GKV","2B001b1","2","B","001b1","Tracker"
"10620","12559",1,"12/02",2012-06-06,"Israel",2294,"GKV","2B350g2","2","B","350g2","Tracker"
"10621","12560",1,"12/02",2012-06-06,"China",530000,"GKV","2B201b1","2","B","201b1","Tracker"
"10622","12561",1,"12/02",2012-06-06,"Taiwan",863000,"GKV","2B001b1","2","B","001b1","Tracker"
"10623","12562",1,"12/02",2012-06-06,"Russland",63674,"GKV","7B003a","7","B","003a","Tracker"
"10624","12563",1,"12/02",2012-06-06,"Brasilien",167000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10625","12564",1,"12/02",2012-06-06,"Brasilien",167000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10626","12565",1,"12/02",2012-06-06,"Brasilien",167000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10627","12566",1,"12/02",2012-06-06,"Brasilien",167000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10628","12567",1,"12/02",2012-06-06,"Russland",490106,"GKV","2B001a","2","B","001a","Tracker"
"10629","12568",1,"12/02",2012-06-06,"Brasilien",167000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10630","12569",1,"12/02",2012-06-06,"Brasilien",167000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10631","12570",1,"12/02",2012-06-07,"China",22000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10632","12571",1,"12/02",2012-06-07,"Frankreich",400000,"GKV","0B001b14","0","B","001b14","Tracker"
"10633","12572",1,"12/02",2012-06-07,"Taiwan",32000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"10634","12573",1,"12/02",2012-06-07,"China",866173,"GKV","2B201b1","2","B","201b1","Tracker"
"10635","12574",1,"12/02",2012-06-07,"Israel",148750,"GKV","2B001a","2","B","001a","Tracker"
"10636","12575",1,"12/02",2012-06-07,"Deutschland",22900,"GKV","2B001a","2","B","001a","Tracker"
"10637","12576",1,"12/02",2012-06-08,"Russland",306130,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"10638","12577",1,"12/02",2012-06-08,"Slowakei",8146,"5.1","5.1","1","","","Tracker"
"10639","12578",1,"12/02",2012-06-08,"Russland",30500,"GKV","7B003a","7","B","003a","Tracker"
"10640","12579",1,"12/03",2012-09-20,"Pakistan",200000,"GKV","7B003a","7","B","003a","Tracker"
"10641","12580",1,"12/02",2012-06-08,"China",70000,"GKV","2B201b","2","B","201b","Tracker"
"10642","12581",1,"12/02",2012-06-11,"Israel",6200,"GKV","6A002a3f","6","A","002a3f","Tracker"
"10643","12582",1,"12/02",2012-06-21,"Jordanien",46565,"GKV","2B350i7","2","B","350i7","Tracker"
"10644","12583",1,"12/02",2012-06-11,"China",149850,"GKV","2B001a","2","B","001a","Tracker"
"10645","12584",1,"12/02",2012-06-11,"Katar",2500,"GKV","5A001i","5","A","001i","Tracker"
"10646","12585",1,"12/02",2012-06-11,"Oman",1200,"5.1","5.1","1","","","Tracker"
"10647","12586",1,"12/02",2012-06-12,"Vereinigte Arabische Emirate",154981,"GKV","2B201a1|2B001b1","2","B","201a1","Tracker"
"10648","12587",1,"12/02",2012-06-12,"Pakistan",22950,"GKV","5A002a1a","5","A","002a1a","Tracker"
"10649","12588",1,"12/02",2012-06-12,"Thailand",54500,"ML (GKV)","11","11","","","Tracker"
"10650","12589",1,"12/02",2012-06-12,"Vereinigte Arabische Emirate",54500,"ML (GKV)","11","11","","","Tracker"
"10651","12590",1,"12/02",2012-06-12,"Chile",12500,"ML (GKV)","11","11","","","Tracker"
"10652","12591",1,"12/02",2012-06-12,"Hong Kong",73600,"GKV","3A001a5a3","3","A","001a5a3","Tracker"
"10653","12592",1,"12/02",2012-06-12,"Südkorea",1304,"GKV","1C351d11","1","C","351d11","Tracker"
"10654","12593",1,"12/02",2012-06-12,"Mazedonien",80322,"GKV","3A001g2","3","A","001g2","Tracker"
"10655","12594",1,"12/02",2012-06-12,"Singapur",6036,"ML (GKV)","4","4","","","Tracker"
"10656","12595",1,"12/02",2012-06-12,"Deutschland",3000,"GKV","5A001i","5","A","001i","Tracker"
"10657","12596",1,"12/02",2012-06-12,"China",250399,"GKV","2B201a2|2B001a1","2","B","201a2","Tracker"
"10658","12597",1,"12/02",2012-06-12,"China",677028,"GKV","2B201b1","2","B","201b1","Tracker"
"10659","12598",1,"12/02",2012-06-12,"Indien",69035,"GKV","5D002c1","5","D","002c1","Tracker"
"10660","12599",1,"12/02",2012-06-12,"Vereinigte Arabische Emirate",255019,"GKV","2B201a2|2B001a1","2","B","201a2","Tracker"
"10661","12600",1,"12/02",2012-06-12,"Israel",11300,"GKV","6A002c1","6","A","002c1","Tracker"
"10662","12601",1,"12/02",2012-06-13,"Israel",5187,"GKV","3A001a10c","3","A","001a10c","Tracker"
"10663","12602",1,"12/02",2012-06-13,"Grossbritannien",30384,"GKV","3A001a10c","3","A","001a10c","Tracker"
"10664","12604",1,"12/02",2012-06-14,"Hong Kong",193200,"GKV","3A001a5a2","3","A","001a5a2","Tracker"
"10665","12605",1,"12/02",2012-06-14,"Vietnam",808025,"GKV","2B001a","2","B","001a","Tracker"
"10666","12606",1,"12/02",2012-06-14,"China",1447625,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"10667","12607",1,"12/02",2012-06-14,"China",1579491,"GKV","2B201b|2B001c1","2","B","201b","Tracker"
"10668","12608",1,"12/02",2012-06-14,"China",198440,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10669","12609",1,"12/02",2012-06-14,"Iran",4226,"unbekannt","unbekannt","","","","Tracker"
"10670","12610",1,"12/02",2012-06-14,"China",588000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10671","12611",1,"12/02",2012-06-14,"Schweiz",8298,"ML (GKV)","1a","1","a","","Tracker"
"10672","12611",2,"12/02",2012-06-14,"Schweiz",1631,"ML (GKV)","3a","3","a","","Tracker"
"10673","12612",1,"12/02",2012-06-15,"Peru",72627,"GKV","3A002g2","3","A","002g2","Tracker"
"10674","12613",1,"12/02",2012-06-15,"China",1798728,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"10675","12615",1,"12/02",2012-06-18,"Vereinigte Arabische Emirate",107744,"GKV","2B350g2","2","B","350g2","Tracker"
"10676","12616",1,"12/02",2012-06-18,"Russland",323412,"GKV","2B001a","2","B","001a","Tracker"
"10677","12617",1,"12/02",2012-06-18,"China",182800,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10678","12618",1,"12/02",2012-06-18,"China",453600,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10679","12619",1,"12/02",2012-06-18,"China",263600,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10680","12620",1,"12/02",2012-06-18,"Schweden",18847,"ML (GKV)","4c","4","c","","Tracker"
"10681","12621",1,"12/02",2012-06-18,"Armenien",500000,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"10682","12622",1,"12/02",2012-06-18,"Taiwan",3138200,"GKV","3B001e","3","B","001e","Tracker"
"10683","12624",1,"12/02",2012-06-19,"Saudi-Arabien",6825,"5.1","5.1","1","","","Tracker"
"10684","12625",1,"12/02",2012-06-19,"Katar",6825,"5.1","5.1","1","","","Tracker"
"10685","12625",2,"12/02",2012-06-19,"Katar",3094,"5.1","5.1","1","","","Tracker"
"10686","12626",1,"12/02",2012-06-19,"China",14445000,"GKV","4A001a1","4","A","001a1","Tracker"
"10687","12627",1,"12/02",2012-06-19,"China",222630,"GKV","2B201a1","2","B","201a1","Tracker"
"10688","12628",1,"12/02",2012-06-19,"Brasilien",197000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"10689","12629",1,"12/02",2012-06-19,"USA",20000,"5.1","5.1","1","","","Tracker"
"10690","12630",1,"12/02",2012-06-20,"China",5321250,"GKV","2B201a1","2","B","201a1","Tracker"
"10691","12631",1,"12/02",2012-06-20,"Indonesien",32700,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10692","12632",1,"12/02",2012-06-20,"Russland",792000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10693","12633",1,"12/02",2012-06-20,"Indonesien",405000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10694","12634",1,"12/02",2012-06-20,"Aserbaidschan",4959,"5.1","5.1","1","","","Tracker"
"10695","12635",1,"12/02",2012-06-20,"Thailand",5042,"GKV","3A001a10c","3","A","001a10c","Tracker"
"10696","12636",1,"12/02",2012-06-20,"Algerien",141000,"ML (GKV)","11","11","","","Tracker"
"10697","12637",1,"12/02",2012-06-20,"Portugal",1749,"5.1","5.1","1","","","Tracker"
"10698","12638",1,"12/02",2012-06-21,"Indien",251349,"GKV","2B201b1","2","B","201b1","Tracker"
"10699","12639",1,"12/02",2012-06-21,"Malaysia",1116840,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"10700","12640",1,"12/02",2012-06-21,"China",19800,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10701","12641",1,"12/02",2012-06-21,"China",72860,"GKV","3A001a5a5","3","A","001a5a5","Tracker"
"10702","12642",1,"12/02",2012-06-21,"Frankreich",381819,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10703","12643",1,"12/02",2012-06-21,"Chile",9000,"GKV","6A002c1","6","A","002c1","Tracker"
"10704","12643",2,"12/02",2012-06-21,"Chile",29000,"GKV","6A002c1","6","A","002c1","Tracker"
"10705","12643",3,"12/02",2012-06-21,"Chile",23100,"GKV","6A002c1","6","A","002c1","Tracker"
"10706","12643",4,"12/02",2012-06-21,"Chile",7500,"GKV","6A002a3f","6","A","002a3f","Tracker"
"10707","12644",1,"12/02",2012-06-21,"Schweden",10515,"ML (GKV)","4c","4","c","","Tracker"
"10708","12645",1,"12/02",2012-06-22,"China",9890,"5.1","5.1","1","","","Tracker"
"10709","12646",1,"12/02",2012-06-22,"Ägypten",52431,"GKV","2B350i7","2","B","350i7","Tracker"
"10710","12647",1,"12/02",2012-06-25,"Russland",1833200,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10711","12648",1,"12/02",2012-06-25,"Hong Kong",29900,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10712","12649",1,"12/03",2012-07-11,"Thailand",15000000,"ML (GKV)","22a","22","a","","Tracker"
"10713","12650",1,"12/02",2012-06-25,"Ukraine",72518,"GKV","2B226","2","B","226","Tracker"
"10714","12651",1,"12/02",2012-06-25,"Thailand",1400,"GKV","5A001i","5","A","001i","Tracker"
"10715","12652",1,"12/02",2012-06-26,"Bahrain",220980,"ML (GKV)","11","11","","","Tracker"
"10716","12652",2,"12/02",2012-06-26,"Bahrain",404802,"ML (GKV)","11","11","","","Tracker"
"10717","12653",1,"12/02",2012-06-26,"Mexiko",296651,"GKV","2B201b1","2","B","201b1","Tracker"
"10718","12654",1,"12/02",2012-06-26,"Serbien",9000,"GKV","2B201a","2","B","201a","Tracker"
"10719","12655",1,"12/02",2012-06-26,"Serbien",7000,"GKV","2B201a","2","B","201a","Tracker"
"10720","12656",1,"12/02",2012-06-26,"China",207348,"GKV","2B201a1","2","B","201a1","Tracker"
"10721","12657",1,"12/03",2012-08-02,"Bahrain",19500000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"10722","12658",1,"12/02",2012-06-26,"USA",60000,"GKV","0B001b14","0","B","001b14","Tracker"
"10723","12659",1,"12/02",2012-06-26,"Hong Kong",198000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10724","12660",1,"12/02",2012-06-26,"Serbien",8000,"GKV","2B201a","2","B","201a","Tracker"
"10725","12661",1,"12/02",2012-06-26,"Serbien",8000,"GKV","2B201a","2","B","201a","Tracker"
"10726","12662",1,"12/02",2012-06-26,"Serbien",5000,"GKV","2B201a","2","B","201a","Tracker"
"10727","12663",1,"12/02",2012-06-26,"Südafrika",536444,"GKV","2B350d1","2","B","350d1","Tracker"
"10728","12664",1,"12/02",2012-06-26,"USA",102708,"GKV","2B352b","2","B","352b","Tracker"
"10729","12665",1,"12/02",2012-06-26,"Schweiz",400,"5.1","5.1","1","","","Tracker"
"10730","12666",1,"12/02",2012-06-27,"China",490050,"GKV","2B201a","2","B","201a","Tracker"
"10731","12667",1,"12/02",2012-06-27,"Russland",1203830,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10732","12668",1,"12/02",2012-06-27,"Hong Kong",413000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10733","12669",1,"12/02",2012-06-27,"Taiwan",5640,"GKV","2B350b3","2","B","350b3","Tracker"
"10734","12670",1,"12/02",2012-06-27,"Russland",891621,"GKV","2B201b1|2B001c","2","B","201b1","Tracker"
"10735","12671",1,"12/02",2012-06-27,"Taiwan",242758,"GKV","2B201a1","2","B","201a1","Tracker"
"10736","12672",1,"12/02",2012-06-28,"China",89842,"GKV","2B352b","2","B","352b","Tracker"
"10737","12673",1,"12/02",2012-06-28,"Schweden",16348,"ML (GKV)","4c","4","c","","Tracker"
"10738","12674",1,"12/02",2012-06-28,"Schweden",33969,"ML (GKV)","4c","4","c","","Tracker"
"10739","12675",1,"12/02",2012-06-28,"Schweden",43216,"ML (GKV)","4c","4","c","","Tracker"
"10740","12676",1,"12/02",2012-06-28,"China",1682017,"GKV","2B201a1","2","B","201a1","Tracker"
"10741","12677",1,"12/02",2012-06-28,"Weissrussland",355707,"GKV","2B001a","2","B","001a","Tracker"
"10742","12678",1,"12/02",2012-06-29,"Israel",3845,"ML (GKV)","10c","10","c","","Tracker"
"10743","12679",1,"12/03",2012-07-10,"Indien",1245000,"GKV","2B201a|2B001b2","2","B","201a","Tracker"
"10744","12680",1,"12/02",2012-06-29,"Kolumbien",151596,"GKV","7A103a","7","A","103a","Tracker"
"10745","12681",1,"12/03",2012-07-10,"Indien",1245000,"GKV","2B201a|2B001b2","2","B","201a","Tracker"
"10746","12682",1,"12/03",2012-07-10,"Indien",1260000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"10747","12683",1,"12/02",2012-06-29,"Hong Kong",64100,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10748","12684",1,"12/02",2012-06-29,"Hong Kong",408500,"GKV","3A001a2c","3","A","001a2c","Tracker"
"10749","12685",1,"12/02",2012-06-29,"Brasilien",198440,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
